year,date,time,speakers,title,abstract,type,tags,slides,video,audio
2020,2020-10-20,10:45 - 11:05,Ingrid Reiche (University of Calgary),Case studies in Metadata as a Service for multidisciplinary research,"The metadata service unit at the University of Calgary Library contributed to the multidisciplinary research projects funded by the Andrew W. Mellon Foundation grant, Academic Research and University Libraries: Creating a New Model for Collaboration, promoting collaboration between faculty and the library. Six case studies will demonstrate the success and challenges of metadata services and how library staff applied their skills to support these research projects.",talk,,https://drive.google.com/file/d/1rWVtzbyNM82jZ38uREyQ_F0YnMJCvPoH/view?usp=sharing,"https://drive.google.com/file/d/1xLC3XDqirE-aN-rnuXRgSX_5y8XFaJXX/view?usp=sharing , https://www.youtube.com/live/4wEl2saJJ7s?feature=shared&t=7637",
2020,2020-10-20,11:05 - 11:20,Robin Elizabeth Desmeules (McGill University),Extending BIBFRAME for special collections: The Art & Rare Materials BIBFRAME Ontology Extension,"The ARM task force is revising a BIBFRAME extension for special collections materials. This presentation provides a brief history of ARM, including work completed and modelling challenges encountered by the group. It also explores the future role the ARM Ontology could play in the current Canadian landscape for linked data.",talk,,,https://www.youtube.com/live/4wEl2saJJ7s?feature=shared&t=8748,
2020,2020-10-20,11:25 - 12:25,Kim Martin (University of Guelph) | Lisa Goddard (University of Victoria) | Sharon Farnel (University of Alberta) | Susan Brown (University of Guelph) | Dan Scott (Laurentian University) | Stacy Allison-Cassin (York University),Collaborative constructions: Linked data and Canadian cultural scholarship,"This panel will discuss a three-year cyber-infrastructure project involving 50+ librarian, humanities, and technical researchers which aims to mobilize Canadian scholarship using the Semantic Web. This panel will report on the 6-month startup phase, including challenges identified and how we will tackle them.",panel,,"https://drive.google.com/file/d/1dlblFcUYJ2vuJa9W3kWdV6_V9HaIgHVI/view?usp=sharing , https://drive.google.com/file/d/1fldOjwZidii3znKfoia02i9w_lp6KOgs/view?usp=sharing , https://drive.google.com/file/d/1AhXOQK7jSCc6LSxl-ATT6FgXNPU4DbHG/view?usp=sharing","https://drive.google.com/file/d/1pIfW8hmozVrdGZlvqLn_czrBm35_RbOs/view?usp=sharing , https://drive.google.com/file/d/1iEM09WETtpEWQzrSlT0GCHGyKb5XC4sY/view?usp=sharing  , https://www.youtube.com/live/4wEl2saJJ7s?feature=shared&t=9788",
2020,2020-10-22,8:50 - 9:00,David Kemper (McMaster University),A series of unfortunate events: Managing a Library IT meltdown during COVID-19,"Managing a crisis during normal conditions is challenging. Now, imagine managing a Library IT crisis when the campus is closed, staff are working from home, and all library services have pivoted online due to a pandemic. How do you even begin to tackle such a calamity when everyone and everything is distributed?",lightning,,,https://www.youtube.com/live/1lrk_2x6xA8?feature=shared&t=2205,
2020,2020-10-22,9:00 - 9:10,Thilani Samarakoon (University of Miami),Best practices in data visualization,"With the development of modern technologies, we are generating vast amounts of data every day. Libraries are offering data services to meet the needs of the patrons to manage these data. The data services unit at my library provides data management services and conducts workshops related to data cleaning, analysis, and visualization. We offer data visualization workshops in Tableau and R. The focus of these workshops is to provide instructional assistance to design different data visualizations, and help patrons create dashboards to tell their story. At the same time, we focus on discussing best practices in data visualization. We must create visual representations to communicate the relationships between the different dimensions effectively. The creation of a visualization is an art. We provide tips to patrons to avoid complex visualizations. We will focus on presenting correlations between different variables in a data set using visual elements to optimize the clarity. At the end of the presentation, the attendees will understand the best practices in creating plots and avoiding common mistakes while visualizing data.",lightning,,,"https://drive.google.com/file/d/1q6SFEcQ_edi6JeGksFKOKm5iavGKL7_o/view , https://www.youtube.com/live/1lrk_2x6xA8?feature=shared&t=3187",
2020,2020-10-22,9:20 - 9:40,Amy McLay Paterson (Thompson Rivers University),"What is a library website, anyway?","The library website is a crucial platform for research, outreach, and general information. But is there a consensus about what a website includes, what it is used for, and what a good one should look like? This presentation will use data from a 2019 survey to discuss uses and perceptions of the library website from a wide variety of user groups.",talk,,https://drive.google.com/file/d/108JZkpiyuZdAAKhSJfXbAEGauQCcjXj1/view?usp=sharing,https://www.youtube.com/live/1lrk_2x6xA8?feature=shared&t=3865,
2020,2020-10-22,9:45 - 10:05,Kelly Stathis (Canadian Association of Research Libraries) | Alex Garnett (Simon Fraser University),Making a harvester harvestable: Federating an OAI endpoint directly from Postgres,"Does your repository want to implement an OAI-PMH server, but not know where to start? This presentation will cover how a discovery service adapted existing code to create a custom OAI-PMH server, allowing the metadata to be discoverable by OpenAIRE.",talk,,,https://www.youtube.com/live/1lrk_2x6xA8?feature=shared&t=5221,
2020,2020-10-22,10:10 - 10:30,Mark Goodwin (University of British Columbia) | Paul Dante (University of British Columbia) | Kelly Stathis (Canadian Association of Research Libraries) | Eugene Barsky (University of British Columbia),Geodisy: A new way to discover Canadian research data,"With the increasing demand for geographic components in research, there is an opportunity for research data repositories to provide alternatives to text-based discovery. Enter Geodisy, an open-source spatial discovery platform for Canadian open research data. Initially funded by CANARIE and now in partnership with Portage, Geodisy provides a map-based search that is available alongside Canada’s Federated Research Data Repository (FRDR). Data is discoverable based on its location, and users have the ability to preview datasets as overlays on a digital map and access comprehensive metadata.",talk,,https://drive.google.com/file/d/1YuZOxfuKFZhUBsPwz-tgT2RQt8DcSH9-/view?usp=sharing,https://www.youtube.com/live/1lrk_2x6xA8?feature=shared&t=6226,
2020,2020-10-22,10:45 - 11:00,Élyse Lemay | Yoo Young Lee (University of Ottawa) | Jeanette Hatherill (University of Ottawa),Open scholarship support models in Canadian academic libraries,"With re-organization and a new strategic plan, the University of Ottawa Library emphasizes the importance of “Open Scholarship.” With the new division of Open Scholarship and Digital Initiatives, we embarked on a study to define what it is in our context and identify how libraries support their community to advance open scholarship.",talk,,,https://www.youtube.com/live/1lrk_2x6xA8?feature=shared&t=8932,
2020,2020-10-22,11:05 - 11:20,Trevor Smith (Douglas College),Library projects using Agile or traditional project management: Less stress and more success,"Got a big project but aren’t sure how to start (or just started and have stalled out)? Proposing a project and getting it to the finish line are very different. This session will discuss differences between Agile and traditional Project Management and how they can help or hinder your project. We will look at different software tools for handling the planning and day-to-day work. Review how to schedule and figure out timelines. And how to communicate with staff, patrons, or VPs. This is a general overview of Project Management and how you can prepare your library for the next challenge.",talk,,https://drive.google.com/file/d/1R6rW1tkqdLYTYFy5r_cm3ODn3hEJ8DMF/view?usp=sharing,https://www.youtube.com/live/1lrk_2x6xA8?feature=shared&t=9670,
2020,2020-10-22,11:25 - 12:25,Jeremy Buhler (University of British Columbia) | Ekatarina (Eka) Grguric (University of British Columbia) | Evan Thornberry (University of British Columbia) | Allan Cho (University of British Columbia),Collaborative development and publishing of open instructional content with GitHub,"The University of British Columbia Library Research Commons provides introductory workshops on tools and skills employed in digital scholarship. In Winter 2019, the Research Commons collectively started using GitHub to create open and reproducible content for these workshops. This talk is on the development and implementation of our collaborative workflow based in Github.",panel,,,https://www.youtube.com/live/1lrk_2x6xA8?feature=shared&t=10955,
2020,2020-10-23,8:50 - 9:10,David Wilcox (LYRASIS),Enhancing digital preservation with the Oxford Common File Layout,"The Oxford Common File Layout (OFCL) is an application-independent approach to the storage of digital objects in a structured, transparent, and predictable manner. The next major version of Fedora will focus on digital preservation by implementing a new file persistence layer based on the OCFL. This presentation will provide an overview of the OCFL and explain how it will enhance support for digital preservation in Fedora.",talk,,,https://www.youtube.com/live/iszE2YP6oSM?feature=shared&t=2169,
2020,2020-10-23,9:15 - 9:35,Tim Ribaric (Brock University),Selling Infrastructure as a Service to faculty,Libraries aim to provide tools and platforms to support the research enterprise of the institution. This session will look at how a Docker based IAAS service was branded and marketed to researchers. The real challenge was communicating what could be done with the service in a way that avoided jargon and was accessible to introductory users.,talk,,,https://www.youtube.com/live/iszE2YP6oSM?feature=shared&t=3273,
2020,2020-10-23,9:40 - 10:00,Ruby Warren (University of Manitoba),The power of choice: A Choose Your Own Conference presentation,"A session on the benefits of providing end-user choice in teaching online, whether synchronous or asynchronous. This session will provide examples of how to empower users and students via choice (or the illusion of choice), and explore the potential benefits of doing so. Attendees can expect to come away with an understanding of the benefits of creating user feelings of empowerment, some starter idea germs for their virtual educational breads, and having had a pretty good time.",talk,,,https://www.youtube.com/live/iszE2YP6oSM?feature=shared&t=4859,
2020,2020-10-23,10:05 - 10:25,Brian Lin (The Alberta Library) | Kristen Wilson (Index Data),Sharing is caring: Community-led resource sharing from the ground up,Project ReShare is a community owned and built library resource sharing platform currently in development for libraries and library consortia. This presentation will include a demo of the platform as well as brief discussion of the project’s guiding principles and future goals.,talk,,,https://www.youtube.com/live/iszE2YP6oSM?feature=shared&t=6562,
2020,2020-10-23,10:30 - 10:50,Elizabeth Parke (University of Toronto Mississauga) | May Chan (University of Toronto),The Carpentries as driver of communities of practice in large institutions,"We demonstrate how researchers and librarians from across the University of Toronto proposed, launched, and are now sustaining a network of Carpentries instructors and computational and data science workshops (The Carpentries). The project seeks durable and scalable ways to address the needs of librarians, graduate students, postdocs, and faculty around computational and data science tools.",talk,,,https://www.youtube.com/live/iszE2YP6oSM?feature=shared&t=8083,
2020,2020-10-23,11:05 - 12:20,Rajiv Jhangiani (Kwantlen Polytechnic University),Access for whom? Interrogating open educational practices through a social justice framework,,"keynote, binkley",,https://osf.io/ug4rk,https://www.youtube.com/live/iszE2YP6oSM?feature=shared&t=10232,
