year,date,time,speakers,title,abstract,type,tags,slides,video,audio
2021,2021-10-19,9:00 - 9:10,Megan Bresnahan (University of New Hampshire),Learning modules for empathic library services and improved user experience,This lightning talk will describe the creation of an online training module about developing empathy skills to improve user experiences in academic libraries. Attendees can reflect on the practice of empathy as part of the user experience in libraries and be aware of future training opportunities.,lightning,,,https://www.youtube.com/live/5uu3S8WnGX4?feature=shared&t=2255,
2021,2021-10-19,9:10 - 9:20,Mark Eaton (City University of New York),"The challenges, curiosities and consternations of running a twitter archive for your college","Archiving tweets about your organization can be useful, interesting and challenging. The Kingsborough Community College library has been archiving tweets about our college since 2015. It’s been quite an adventure. This presentation will share what we’ve learned, and what possibilities lie ahead.",lightning,,,https://www.youtube.com/live/5uu3S8WnGX4?feature=shared&t=2781,
2021,2021-10-19,9:20 - 9:30,David Kemper (McMaster University),Keeping communication lines open… even when the communication lines go down: Our experience during Covid-19,"When library staff were told to work from home at the start of the pandemic, libraries adopted cloud-based digital tools to continue work. Imagine if those digital tools suffered a widespread outage. How would staff collaborate, communicate, or even know what was happening? How do you begin to re-establish communication lines?",lightning,,,https://www.youtube.com/live/5uu3S8WnGX4?feature=shared&t=3252,
2021,2021-10-19,9:30 - 9:50,Amanda Montague (McMaster University) | Christine Homuth (McMaster University) | Vivek Jadon (McMaster University),Reimagining Data Analysis Support Services Virtually: Success and Surprises,"Like many of us, the abrupt shift online forced us to consider how we develop support services remotely. In this presentation we will share our experience of how we ran a data analysis support service virtually during the pandemic and how this quick change led to some careful re-envisioning of what a blended model of the service could look like moving forward.",talk,,,https://www.youtube.com/live/5uu3S8WnGX4?feature=shared&t=3909,
2021,2021-10-19,9:50 - 10:10,Samah Alshrief (Seton Hall University) | Sharon Ince (Seton Hall University) | Chelsea H. Barrett (Seton Hall University) | Lisa DeLuca (Seton Hall University),Starting Research Data Services during a Pandemic,"Prior to the pandemic, libraries have always been hubs for college students. The pandemic forced universities all over the world to shut down and move all services to online software platforms. Implementing a new library service may come with challenges especially during a pandemic. However there are many benefits to being able to effectively meet student and faculty research needs. In this proposal, we will present an approach we used during the pandemic to expand our research data services for our students and faculty. Our research data services team consists of three full time librarians, a part-time data specialist, and one student worker. The team took three key approaches to expansion: software acquisition, seeking additional funding, and collaborating university departments within and outside of SHU by using course syllabi to create training workshops. Attendees of this presentation may find it beneficial to learn from the practical example seen in expanding the library’s supportive service offerings.",talk,,,https://www.youtube.com/live/5uu3S8WnGX4?feature=shared&t=5217,
2021,2021-10-19,10:25 - 10:45,Christine F. Smith (Concordia University),"From an erupting geyser to a steady stream: a case study in how to implement a full-scale streaming media course reserves service on the turn of a dime (and during a pandemic, to boot!)","Since the start of the COVID-19 pandemic, library service offerings have had to be quickly adapted to support the rapidly changing needs of students and faculty. This presentation will detail the evolution of physical course reserves and media collections and the inclusion of a large-scale streaming media course reserve service.",talk,,,https://www.youtube.com/live/5uu3S8WnGX4?feature=shared&t=7198,
2021,2021-10-19,10:45 - 11:05,Joanne Paterson (Western University),Name that tune: music encoding for identification and discovery of musical works,"Musical works can be difficult to distinguish in a catalogue and uniform titles created for authority files are often insufficient for precise identification. Adding notation to the catalogue record, using encoding such as Plaine and easie code or music XML through the Music Encoding Initiative, aids in identification and discovery.",talk,,,https://www.youtube.com/live/5uu3S8WnGX4?feature=shared&t=8433,
2021,2021-10-19,11:05 - 11:25,John Fink (McMaster University),"Making a Friend: Why Going on a Research Leave During a Pandemic was a Problematic Decision At Best, and How To Cope By Building a Useful Device for Archives.",“Questionable professional decisions during a pandemic lead to learning opportu-nities and fun hardware experimentation.”,talk,,,https://www.youtube.com/live/5uu3S8WnGX4?feature=shared&t=9729,
2021,2021-10-19,11:25 - 11:45,Christie Hurrell (University of Calgary) | Jessica Norman (Southern Alberta Institute of Technology) | Michelle Brailey (University of Alberta) | Kalin Jensen (Northern Alberta Institute of Technology),Open Education Alberta: Creating Shared Provincial Infrastructure From the Ground Up,"Open Education Alberta (OEA) is a collaborative, no-fee publishing service for open textbooks and other open educational resources. This session will document the evolution of OEA from idea to reality, as well as share how a diverse group of post secondary institutions have developed successful service models within the program.",talk,,,https://www.youtube.com/live/5uu3S8WnGX4?feature=shared&t=11000,
2021,2021-10-19,12:00 - 12:20,Megan Bresnahan (University of New Hampshire),"Power, porn, and surveillance: A student-centered analysis of library use policies","This presentation will describe the results of a discourse analysis that examines how students are represented in library use policies. Themes include deficit-thinking, adultism, and surveillance. The results may inspire academic librarians to revise policies to create a more positive, respectful, and caring user experience.",talk,,,https://www.youtube.com/live/5uu3S8WnGX4?feature=shared&t=12854,
2021,2021-10-19,12:20 - 1:20,Colleen Bradley-Sanders (Brooklyn College) | Jessica Wagner-Webster (Baruch College) | Annie Tummino (Queens College),Adapting to a Remote Work Environment: The Story of Three Urban Libraries/Archives,"Three archivists/librarians from urban colleges will discuss the digital projects implemented for remote work over the pandemic year. Projects stopped abruptly were redesigned for remote completion with limited staff. We will discuss navigating these issues and describe projects developed using existing software, systems, and resources.",panel,,,https://www.youtube.com/live/5uu3S8WnGX4?feature=shared&t=14139,
2021,2021-10-21,8:50 - 9:25,Walter Lewis (OurDigitalWorld.org),Revisiting the paper files: OCR from paper versus microfilm,"Given the poor quality of the OCR from digitized microfilm of the Voice of the Fugitive, an abolitionist paper published in Sandwich (near Windsor) in 1851-52, permission was sought to reshoot the original. Comparison of the resulting images and OCR output will be of interest to anyone considering digitization projects.",lightning,,,https://www.youtube.com/live/_WyXMDsk-Dc?feature=shared&t=534,
2021,2021-10-21,8:50 - 9:25,Pascal Calarco (University of Windsor),Marrakesh Treaty Implementation: What’s Needed to Enable Access to Academic Books?,"Less than 10% of the world’s books are available in accessible formats. CARL and ARL are working together to explore copyright, discovery, description and access to collectively enable our member libraries to describe, digitize, and make available content in alternate formats. We’d like your ideas and feedback on potential solutions.",lightning,,,https://www.youtube.com/live/_WyXMDsk-Dc?feature=shared&t=1067,
2021,2021-10-21,8:50 - 9:25,Carolyn Pecoskie (McGill University),KBART Backups in OCLC: Creating a Workflow for Local Collections Backups,"This talk will outline the development of a collections backup solution for a library using OCLC’s WorldShare Management Services. The goal was a solution that is time-efficient, requires minimal intervention, and fits easily into our regular workflows. This talk will cover challenges faced and methods explored for solving this problem.",lightning,,,https://www.youtube.com/live/_WyXMDsk-Dc?feature=shared&t=1781,
2021,2021-10-21,9:25 - 9:45,Kelsey Poloney (Simon Fraser University) | Kelly Stathis (New Digital Research Infrastructure Organization) | Nichole DeMichelis (New Digital Research Infrastructure Organization) | Y.G. Rancourt (New Digital Research Infrastructure Organization),Research data repository migration: process and lessons learned,"In early 2021, Simon Fraser University migrated the contents of their institutional data repository into the Federated Research Data Repository. We will discuss the decision to migrate repository contents, the migration workflow, challenges presented by cleaning the digital assets and curating data after the point of deposit, and DOI migration.",talk,,,https://www.youtube.com/live/_WyXMDsk-Dc?feature=shared&t=2549,
2021,2021-10-21,9:45 - 10:05,Mark Goodwin (University of British Columbia) | Eugene Barsky (University of British Columbia) | Paul Dante (University of British Columbia) | Kelly Stathis (New Digital Research Infrastructure Organization),Expanding Geospatial Discovery for Canadian Data,"The Federated Research Data Repository is making research data discoverable via complementary map and text search interfaces. Powered by Geodisy, the interactive map search provides access to dataset records with geospatial information. This presentation will include an update on the existing map search tool and plans for discovery interface redesign.",talk,,,https://www.youtube.com/live/_WyXMDsk-Dc?feature=shared&t=3891,
2021,2021-10-21,10:05 - 10:30,Eric Lease Morgan (University of Notre Dame),Modern Alchemy: Turning data into information,"This presentation describes and demonstrates the Distant Reader. Given an almost arbitrary amount of unstructured data (text), the Reader creates a corpus, does analysis against it, and return a data set — information. The Reader supplements the traditional reading process.",talk,,,https://www.youtube.com/live/_WyXMDsk-Dc?feature=shared&t=5062,
2021,2021-10-21,10:45 - 11:05,Megan Bresnahan (University of New Hampshire) | Eugenia Opuda (University of New Hampshire) | Elizabeth Fowler (University of New Hampshire) | Ben Peck (University of Southern Maine),"“Divisive concepts”, constraining speech, and restricting online content: the impact on library worker professional development","The presenters examine the impact of a “divisive concepts” law on an online training course about empathetic practice in librarianship. We will share evolving legal guidance, compare the online content before and after this law was signed, and discuss implications for library workers who wish to participate in future trainings.",talk,,,https://www.youtube.com/live/_WyXMDsk-Dc?feature=shared&t=7583,
2021,2021-10-21,11:05 - 11:25,Reece Steinberg (Ryerson University) | Allison Smith (University of Ottawa),Dual Perspectives: Two Librarians as MBA Students in a Pandemic,"During the pandemic the two presenters were working as business liaison librarians, and were also MBA students at our respective institutions. This past year and a half of online learning has offered us inside perspectives on how students are communicating and collaborating with each other, as well as their thoughts, preferences, hopes, and disappointments related to online learning environments. We have been able to use what we are learning to improve outreach, structure instruction, and provide learning tools to enhance equity and access. This presentation features an overview of what we have learned in our student roles and how we are applying our experiences in order to improve online and hybrid education.",talk,,,https://www.youtube.com/live/_WyXMDsk-Dc?feature=shared&t=8658,
2021,2021-10-21,11:25 - 12:25 am,Max Bowman (Colby College Libraries) | Gillian Byrne (Toronto Reference Library) | Emily Drabinski (City University of New York),Playing with Power: Administration at the End of the World,"Join Emily, Max and Gillian as they discuss their experiences of guiding the transitions between home/in person/hybrid working within the shifting constraints of the past 18 months from their perspective as administrators.",panel,,,https://www.youtube.com/live/_WyXMDsk-Dc?feature=shared&t=9919,
2021,2021-10-22,8:50 - 9:10 am,Veronica Ramshaw (University of Regina) | Sanjida Parvin (University of Regina) | Dale Storie (University of Regina),Implementing Elastic App Search for Digital Collections,This presentation will describe our recent experimentation using the cloud-based version of Elastic App Search to accomplish two goals: 1) to build a simple search layer connecting our digital collection platforms and 2) to provide a more robust search option for our static sites (including full-text document search).,talk,,,https://www.youtube.com/live/O3uR2LaGSwE?feature=shared&t=290,
2021,2021-10-22,9:10 - 9:30 am,Kathryn Ruddock (University of Calgary),Moving from Collection Management to Digital Asset Management for Digital Collections: Strategies for migration and sustainability,"Digital asset management systems offer a sustainable platform for digital collections, but may need to be tailored for library use cases. University of Calgary libraries moved from a collection management software to a digital asset management software for digital collections. This presentation will outline steps for migration, prepping data, transforming data, and building collections from asset building blocks.",talk,,,https://www.youtube.com/live/O3uR2LaGSwE?feature=shared&t=1385,
2021,2021-10-22,9:30 - 9:50 am,Allyssa Guzman (University of Texas Libraries),Enabling and Reusing Multilingual Citizen Contributions in the Archival Record,FromThePage is a tool for the collaborative transcription and translation of primary source materials. few institutions have considered the subsequent preservation and Ethical attribution of these contributions in the archival record and scholarship. This project seeks to facilitate the development of workflows for preserving and attributing collaborative scholarship for reuse.,talk,,,https://www.youtube.com/live/O3uR2LaGSwE?t=2631&feature=shared,
2021,2021-10-22,9:50 - 10:10 am,Catherine Falls (Internet Archive Canada) | Renee Saucier (The ArQuives: Canada’s LGBTQ2+ ArQuives / Northwest Territories Archives ),Community Webs + The ArQuives: Expanding Community History Web Archiving in Canada and Beyond,"Internet Archive’s Community Webs program advances the capacity for community memory organizations to build community-based web archives. As a Community Webs participant, The ArQuives: Canada’s LGBTQ2+ Archives aims to use web archiving to support its own transformative work, with the goal of more fully representing LGBTQ2+ voices in Canada.",talk,,,https://www.youtube.com/live/O3uR2LaGSwE?feature=shared&t=3650,
2021,2021-10-22,10:30am - 11:45 am,Laura Tribe (Open Media),,,"keynote, binkley",,,https://www.youtube.com/live/O3uR2LaGSwE?feature=shared&t=6315,
